title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity
Spider-Man 3,6.398,13098,2007-05-01,894983373,139,258000000,61.149,"['Fantasy', 'Action', 'Adventure']",5,150.0,0.8801598443010724,0.8801598,0.8801598,0.3520639
A Quiet Place,7.396,13079,2018-04-03,341000000,91,17000000,38.002,"['Horror', 'Drama', 'Science Fiction']",4,120.0,0.7297966621549568,0.2919187,0.7297967,0.437878
Aquaman,6.9,12965,2018-12-07,1148528393,143,160000000,52.471,"['Action', 'Adventure', 'Fantasy']",5,180.0,0.8335128559307043,0.8335129,0.8335129,0.3334051
Kill Bill: Vol. 2,7.876,12916,2004-04-16,152159461,136,30000000,37.053,"['Action', 'Crime', 'Thriller']",5,150.0,0.7213370429692103,0.4328022,0.721337,0.4328022
Cars,6.936,12906,2006-06-08,461983149,117,120000000,47.447,"['Animation', 'Adventure', 'Comedy', 'Family']",4,150.0,0.8019671029922737,0.8019671,0.4811803,0.4811803
Toy Story 2,7.589,12904,1999-10-30,497366869,92,90000000,73.516,"['Animation', 'Comedy', 'Family']",4,120.0,0.9342931752681589,0.9342932,0.5605759,0.7474345
Men in Black,7.184,12836,1997-07-02,589390539,98,90000000,38.848,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",4,120.0,0.7371213125591418,0.5896971,0.7371213,0.4422728
Edge of Tomorrow,7.606,12828,2014-05-27,370541256,114,178000000,51.408,"['Action', 'Science Fiction']",4,120.0,0.8271551801115694,0.6617241,0.8271552,0.3308621
300,7.175,12812,2007-03-07,456082343,117,65000000,44.918,"['Action', 'Adventure', 'War']",4,150.0,0.7844971018476279,0.6275977,0.6275977,0.4706983
Jumanji: Welcome to the Jungle,6.827,12796,2017-12-09,995339117,119,90000000,26.669,"['Adventure', 'Action', 'Comedy', 'Fantasy']",4,150.0,0.6065667105206766,0.6065667,0.6065667,0.36394
Blade Runner,7.931,12770,1982-06-25,41722424,118,28000000,56.798,"['Science Fiction', 'Drama', 'Thriller']",4,150.0,0.8578584107921223,0.3431434,0.8578584,0.514715
Star Wars: Episode III - Revenge of the Sith,7.411,12753,2005-05-17,850000000,140,113000000,41.215,"['Adventure', 'Action', 'Science Fiction']",5,180.0,0.7566129252969219,0.6052903,0.7566129,0.3026452
Hacksaw Ridge,8.195,12668,2016-10-07,175302354,139,40000000,74.994,"['Drama', 'History', 'War']",5,150.0,0.9400180561444405,0.3760072,0.7520144,0.9400181
Twilight,6.286,12638,2008-11-20,393616788,122,37000000,71.541,"['Fantasy', 'Drama', 'Romance']",5,150.0,0.9264221017857679,0.5558533,0.9264221,0.7411377
Brave,7.012,12591,2012-06-21,538983207,93,185000000,58.647,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",4,120.0,0.8675814142048499,0.8675814,0.6940651,0.5205488
Ant-Man and the Wasp,6.951,12512,2018-07-04,622674139,119,140000000,34.801,"['Action', 'Adventure', 'Science Fiction']",4,150.0,0.7001441287425434,0.5601153,0.7001441,0.2800577
Maleficent,7.09,12477,2014-05-28,758539785,97,180000000,51.055,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",4,120.0,0.8250083088786918,0.6600066,0.6600066,0.495005
Passengers,6.934,12429,2016-12-21,303144152,116,110000000,27.272,"['Drama', 'Romance', 'Science Fiction']",4,150.0,0.6146630965079051,0.2458652,0.6146631,0.4917305
Life of Pi,7.398,12426,2012-11-20,609016565,127,120000000,37.796,"['Adventure', 'Drama']",5,150.0,0.727982637719764,0.5823861,0.7279826,0.5823861
Ex Machina,7.572,12362,2015-01-21,36869414,108,15000000,26.767,"['Drama', 'Science Fiction']",4,120.0,0.6078979814427996,0.2431592,0.607898,0.4863184
The Amazing Spider-Man 2,6.498,12349,2014-04-16,708962323,141,200000000,73.319,"['Action', 'Adventure', 'Fantasy']",5,180.0,0.9335196108378541,0.9335196,0.9335196,0.3734078
Blade Runner 2049,7.544,12331,2017-10-04,259239658,164,150000000,70.54,"['Science Fiction', 'Drama']",6,180.0,0.9223316582372862,0.3689327,0.9223317,0.7378653
Ice Age,7.348,12296,2002-03-10,383257136,81,59000000,70.773,"['Animation', 'Comedy', 'Family', 'Adventure']",3,90.0,0.9232900278971046,0.92329,0.553974,0.553974
Star Wars: Episode II - Attack of the Clones,6.6,12288,2002-05-15,649398328,142,120000000,42.55,"['Adventure', 'Action', 'Science Fiction']",5,180.0,0.7670084772979835,0.6136068,0.7670085,0.3068034
Justice League,6.098,12263,2017-11-15,657926987,120,300000000,91.091,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.9947217391399519,0.7957774,0.9947217,0.3978887
The Hobbit: The Desolation of Smaug,7.57,12255,2013-12-11,958400000,161,250000000,70.03,"['Fantasy', 'Adventure', 'Action']",6,180.0,0.9202204950064022,0.9202205,0.9202205,0.3680882
Once Upon a Time… in Hollywood,7.437,12237,2019-07-24,374251247,162,95000000,47.706,"['Comedy', 'Drama', 'Thriller']",6,180.0,0.8036916147973439,0.482215,0.8036916,0.6429533
X-Men: Apocalypse,6.513,12215,2016-05-18,543934787,144,178000000,45.544,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",5,180.0,0.7889318345953802,0.6311455,0.7889318,0.3155727
Birdman or (The Unexpected Virtue of Ignorance),7.471,12157,2014-10-17,103215094,120,18000000,43.866,"['Drama', 'Comedy']",5,150.0,0.7768709215579979,0.6214967,0.7768709,0.7768709
Divergent,6.92,12118,2014-03-14,288885818,139,85000000,39.066,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.7389769311401659,0.5911815,0.7389769,0.2955908
American Sniper,7.427,12107,2014-12-25,542307423,133,58800000,64.846,"['War', 'Action']",5,150.0,0.8976435134102146,0.7181148,0.7181148,0.7181148
How to Train Your Dragon,7.813,12089,2010-03-18,494879471,98,165000000,54.176,"['Fantasy', 'Adventure', 'Animation', 'Family']",4,120.0,0.8433886073682269,0.8433886,0.5060332,0.3373554
Incredibles 2,7.481,12061,2018-06-14,1242805359,118,200000000,49.215,"['Action', 'Adventure', 'Animation', 'Family']",4,150.0,0.8135161116474916,0.8135161,0.4881097,0.3254064
Edward Scissorhands,7.716,12049,1990-12-07,53000000,105,20000000,37.283,"['Fantasy', 'Drama', 'Romance']",4,120.0,0.7234116742042015,0.434047,0.7234117,0.5787293
John Wick: Chapter 2,7.323,12007,2017-02-08,171539887,122,40000000,88.285,"['Action', 'Thriller', 'Crime']",5,150.0,0.986065792350507,0.5916395,0.9860658,0.5916395
X-Men: First Class,7.296,11986,2011-06-01,353624124,132,160000000,1.659,"['Action', 'Science Fiction', 'Adventure']",5,150.0,1e-06,8e-07,1e-06,4e-07
A Clockwork Orange,8.2,11946,1971-12-19,26589000,137,2200000,38.323,"['Science Fiction', 'Drama']",5,150.0,0.7325993306053947,0.2930397,0.7325993,0.5860795
The Curious Case of Benjamin Button,7.579,11899,2008-12-25,335802786,166,150000000,42.669,"['Drama', 'Fantasy', 'Romance']",6,210.0,0.7679156160220033,0.4607494,0.7679156,0.6143325
The Terminator,7.646,11874,1984-10-26,78371200,108,6400000,44.969,"['Action', 'Thriller', 'Science Fiction']",4,120.0,0.7848612279807878,0.4709167,0.7848612,0.3139445
Back to the Future Part II,7.752,11817,1989-11-22,332000000,108,40000000,30.516,"['Adventure', 'Comedy', 'Science Fiction']",4,120.0,0.6546970997516616,0.5237577,0.6546971,0.3928183
Terminator 2: Judgment Day,8.104,11744,1991-07-03,520000000,137,102000000,69.45,"['Action', 'Thriller', 'Science Fiction']",5,150.0,0.9177968159791294,0.5506781,0.9177968,0.3671187
GoodFellas,8.464,11726,1990-09-12,46835000,145,25000000,83.57,"['Drama', 'Crime']",5,180.0,0.9707480970758486,0.3882992,0.9707481,0.9707481
Drive,7.572,11718,2011-09-15,78054825,100,15000000,38.238,"['Drama', 'Thriller', 'Crime']",4,120.0,0.7318600167313782,0.292744,0.73186,0.585488
Pacific Rim,6.878,11567,2013-07-11,411002906,131,180000000,55.847,"['Action', 'Science Fiction', 'Adventure']",5,150.0,0.8527061205697957,0.6821649,0.8527061,0.3410824
The Hunger Games: Mockingjay - Part 2,6.9,11557,2015-11-18,653428261,137,160000000,43.902,"['Action', 'Adventure', 'Science Fiction']",5,150.0,0.7771355905573918,0.6217085,0.7771356,0.3108542
Wreck-It Ralph,7.3,11546,2012-11-01,471222889,101,165000000,46.617,"['Family', 'Animation', 'Comedy', 'Adventure']",4,120.0,0.7963619964850779,0.796362,0.4778172,0.4778172
Donnie Darko,7.8,11515,2001-10-24,7500000,114,6000000,38.016,"['Fantasy', 'Drama', 'Mystery']",4,120.0,0.7299195050180409,0.4379517,0.7299195,0.5839356
Ted,6.407,11513,2012-06-29,549368315,107,50000000,38.48,"['Comedy', 'Fantasy']",4,120.0,0.7339595850333667,0.7339596,0.7339596,0.5871677
The Great Gatsby,7.379,11505,2013-05-09,351040419,143,105000000,36.651,"['Drama', 'Romance']",5,180.0,0.7176724943977291,0.287069,0.7176725,0.7176725
Moana,7.6,11502,2016-10-13,690860472,107,150000000,17.963,"['Adventure', 'Comedy', 'Family', 'Animation']",4,120.0,0.4556972632143658,0.4556973,0.2734184,0.2734184
The Shape of Water,7.247,11490,2017-12-01,195333312,123,19500000,29.339,"['Drama', 'Fantasy', 'Romance']",5,150.0,0.6408107987830762,0.3844865,0.6408108,0.5126486
Raiders of the Lost Ark,7.924,11483,1981-06-12,389925971,115,18000000,60.763,"['Adventure', 'Action']",4,120.0,0.8782605492975533,0.8782605,0.8782605,0.3513042
Zombieland,7.3,11466,2009-10-07,102391540,88,23600000,32.08,"['Comedy', 'Horror']",3,90.0,0.6721534371178939,0.5377227,0.6721534,0.5377227
Finding Dory,7.042,11429,2016-06-16,1028570889,97,200000000,26.562,"['Adventure', 'Animation', 'Comedy', 'Family']",4,120.0,0.6051061980651593,0.6051062,0.3630637,0.3630637
Me Before You,7.918,11414,2016-06-01,207945075,110,20000000,79.741,"['Drama', 'Romance']",4,120.0,0.9575216128714256,0.3830086,0.9575216,0.9575216
1917,7.99,11395,2019-12-25,394638258,119,100000000,44.356,"['War', 'History', 'Thriller']",4,150.0,0.7804506602357535,0.3121803,0.6243605,0.6243605
Call Me by Your Name,8.167,11367,2017-09-01,43143046,132,4000000,32.15,"['Romance', 'Drama']",5,150.0,0.672909935851839,0.269164,0.6729099,0.6729099
Silver Linings Playbook,7.13,11327,2012-11-16,236412453,122,21000000,28.014,"['Drama', 'Comedy', 'Romance']",5,150.0,0.6243250412607677,0.374595,0.624325,0.624325
Shrek 2,7.249,11323,2004-05-19,928760770,93,150000000,82.153,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']",4,120.0,0.9659401531874687,0.9659402,0.7727521,0.5795641
2012,5.819,11300,2009-10-10,791217826,158,200000000,51.914,"['Action', 'Adventure', 'Science Fiction']",6,180.0,0.8302013406618054,0.6641611,0.8302013,0.3320805
The Godfather Part II,8.591,11293,1974-12-20,102600000,202,13000000,64.753,"['Drama', 'Crime']",7,240.0,0.8972186770760155,0.3588875,0.8972187,0.8972187
American Beauty,8.0,11260,1999-09-15,356296601,122,15000000,29.837,['Drama'],5,150.0,0.6467692231472427,0.2587077,0.6467692,0.6467692
Prometheus,6.535,11255,2012-05-30,403354469,124,130000000,60.299,"['Science Fiction', 'Adventure', 'Mystery']",5,150.0,0.8759579433272555,0.5255748,0.8759579,0.5255748
The Social Network,7.358,11190,2010-10-01,224920315,121,40000000,36.101,['Drama'],5,150.0,0.7125776087393714,0.285031,0.7125776,0.7125776
Pirates of the Caribbean: Dead Men Tell No Tales,6.648,11176,2017-05-23,795922298,128,230000000,62.006,"['Adventure', 'Action', 'Fantasy']",5,150.0,0.8843250526945032,0.8843251,0.8843251,0.35373
Knives Out,7.847,11156,2019-11-27,312897920,131,40000000,39.064,"['Comedy', 'Crime', 'Mystery']",5,150.0,0.7389599651636483,0.443376,0.73896,0.73896
Good Will Hunting,8.149,11111,1997-12-05,225933435,127,10000000,56.169,['Drama'],5,150.0,0.8544625377700585,0.341785,0.8544625,0.8544625
Fifty Shades of Grey,5.882,11101,2015-02-11,571006128,125,40000000,96.283,"['Drama', 'Romance', 'Thriller']",5,150.0,1.0,0.4,1.0,0.8
The Devil Wears Prada,7.384,11089,2006-06-29,326706115,109,35000000,50.84,"['Comedy', 'Drama', 'Romance']",4,120.0,0.8236918128591711,0.4942151,0.8236918,0.8236918
Taxi Driver,8.2,11081,1976-02-09,28600000,114,1900000,41.36,"['Crime', 'Drama']",4,120.0,0.7577619446815345,0.3031048,0.7577619,0.7577619
A Star Is Born,7.503,11079,2018-10-03,433888866,136,36000000,27.891,"['Music', 'Drama', 'Romance']",5,150.0,0.6227455787680138,0.3736473,0.4981965,0.6227456
Fury,7.518,11021,2014-10-15,211817906,135,68000000,90.378,"['War', 'Drama', 'Action']",5,150.0,0.9925529682664676,0.5955318,0.7940424,0.7940424
The Incredible Hulk,6.204,11006,2008-06-12,163712074,114,150000000,52.734,"['Science Fiction', 'Action', 'Adventure']",4,120.0,0.8350615717068761,0.6680493,0.8350616,0.3340246
Kick-Ass,7.12,10997,2010-03-22,96188903,117,28000000,38.557,"['Action', 'Crime']",4,150.0,0.7346242176139435,0.5876994,0.7346242,0.5876994
"I, Robot",6.939,10972,2004-07-15,347234916,115,120000000,27.677,"['Action', 'Science Fiction']",4,120.0,0.619976794120427,0.4959814,0.6199768,0.2479907
No Country for Old Men,7.933,10964,2007-06-13,171627166,122,25000000,33.115,"['Crime', 'Drama', 'Thriller']",5,150.0,0.6831352673538907,0.2732541,0.6831353,0.5465082
Rise of the Planet of the Apes,7.289,10799,2011-08-03,482860185,105,93000000,38.032,"['Thriller', 'Action', 'Drama', 'Science Fiction']",4,120.0,0.7300598285569115,0.4380359,0.7300598,0.4380359
Ocean's Eleven,7.43,10774,2001-12-07,450717150,116,85000000,39.17,"['Thriller', 'Crime']",4,150.0,0.7398576898331404,0.2959431,0.7398577,0.5918862
The Sixth Sense,7.944,10754,1999-08-06,672806292,107,40000000,32.836,"['Mystery', 'Thriller', 'Drama']",4,120.0,0.6802172520525973,0.2720869,0.6802173,0.5441738
Scarface,8.168,10749,1983-12-09,66023329,169,25000000,54.199,"['Action', 'Crime', 'Drama']",6,210.0,0.8435192251428896,0.5061115,0.8435192,0.6748154
Prisoners,8.091,10748,2013-09-19,122126687,153,46000000,35.085,"['Drama', 'Thriller', 'Crime']",6,180.0,0.702908855004122,0.2811635,0.7029089,0.5623271
American History X,8.352,10729,1998-07-01,23875127,119,20000000,36.427,['Drama'],4,150.0,0.7156089577802269,0.2862436,0.715609,0.715609
The Conjuring,7.541,10683,2013-07-18,320406242,112,13000000,105.394,"['Horror', 'Thriller']",4,120.0,1.0,0.4,1.0,0.4
The Fault in Our Stars,7.598,10655,2014-05-16,307166834,126,14000000,30.209,"['Romance', 'Drama']",5,150.0,0.6511400441456057,0.260456,0.65114,0.65114
The Notebook,7.88,10629,2004-06-25,115603229,123,29000000,55.483,"['Romance', 'Drama']",5,150.0,0.8507056764146645,0.3402823,0.8507057,0.8507057
12 Years a Slave,7.945,10603,2013-10-18,187000000,134,20000000,34.808,"['Drama', 'History']",5,150.0,0.7002126083677547,0.280085,0.7002126,0.7002126
2001: A Space Odyssey,8.076,10575,1968-04-02,71923560,149,12000000,48.932,"['Science Fiction', 'Mystery', 'Adventure']",5,180.0,0.8117019423580482,0.4870212,0.8117019,0.4870212
In Time,6.953,10556,2011-10-27,173930596,109,40000000,67.242,"['Action', 'Thriller', 'Science Fiction']",4,120.0,0.9083405629330227,0.5450043,0.9083406,0.3633362
Aladdin,7.645,10547,1992-11-25,504050219,95,28000000,52.027,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",4,120.0,0.8308766555414369,0.6647013,0.6647013,0.498526
Green Book,8.242,10542,2018-11-16,319700000,130,23000000,34.768,"['Drama', 'Comedy']",5,150.0,0.6998210666227105,0.5598569,0.6998211,0.6998211
Tangled,7.599,10539,2010-11-24,592461732,100,260000000,84.14,"['Animation', 'Family']",4,120.0,0.9726544982839997,0.9726545,0.3890618,0.3890618
Cast Away,7.662,10531,2000-12-22,429632142,143,90000000,32.387,"['Adventure', 'Drama']",5,180.0,0.6754561445503269,0.5403649,0.6754561,0.5403649
X-Men,6.996,10530,2000-07-13,296339527,104,75000000,1.259,"['Adventure', 'Action', 'Science Fiction']",4,120.0,1e-06,8e-07,1e-06,4e-07
Despicable Me 2,6.916,10523,2013-06-26,970761885,98,76000000,46.283,"['Animation', 'Comedy', 'Family']",4,120.0,0.7940718267658745,0.7940718,0.4764431,0.6352575
Kung Fu Panda,7.24,10503,2008-06-04,631744560,90,130000000,52.866,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",4,120.0,0.8358353226655122,0.8358353,0.6686683,0.5015012
Transformers,6.8,10477,2007-06-27,709709780,143,150000000,10.172,"['Adventure', 'Science Fiction', 'Action']",5,180.0,0.20917295374286354,0.1673384,0.209173,0.0836692
E.T. the Extra-Terrestrial,7.512,10467,1982-06-11,792965500,115,10500000,50.334,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",4,120.0,0.8205664067496874,0.6564531,0.6564531,0.3282266
Taken,7.387,10432,2008-02-18,226830568,94,25000000,58.646,"['Action', 'Thriller']",4,120.0,0.8675762570063053,0.694061,0.8675763,0.3470305
Jurassic World: Fallen Kingdom,6.548,10431,2018-06-22,1310466296,129,170000000,44.365,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",5,150.0,0.7805159558675493,0.6244128,0.780516,0.3122064
The Big Lebowski,7.842,10390,1998-03-06,47010480,117,15000000,30.996,"['Comedy', 'Crime']",4,150.0,0.6601705053952367,0.5281364,0.6601705,0.6601705
Dawn of the Planet of the Apes,7.306,10321,2014-06-26,710644566,130,170000000,59.336,"['Science Fiction', 'Action', 'Drama', 'Thriller']",5,150.0,0.871109497052972,0.5226657,0.8711095,0.5226657
Dead Poets Society,8.312,10311,1989-06-02,235860116,128,16400000,38.942,['Drama'],5,150.0,0.7379230115703035,0.2951692,0.737923,0.737923
Fantastic Beasts: The Crimes of Grindelwald,6.876,10203,2018-11-14,654855901,134,200000000,29.783,"['Fantasy', 'Adventure', 'Family']",5,150.0,0.6461291234941966,0.6461291,0.5169033,0.2584516
Die Hard,7.775,10202,1988-07-15,140767956,131,28000000,36.754,"['Action', 'Thriller']",5,150.0,0.7186161329014651,0.5748929,0.7186161,0.2874465
Now You See Me 2,6.83,10172,2016-06-02,334901337,129,90000000,33.753,"['Crime', 'Thriller', 'Action', 'Mystery']",5,150.0,0.6896950892980388,0.4138171,0.6896951,0.5517561
Home Alone,7.412,10140,1990-11-16,476684675,103,18000000,1.826,"['Comedy', 'Family']",4,120.0,1e-06,1e-06,8e-07,1e-06
The Matrix Reloaded,7.039,10128,2003-05-15,738599701,138,150000000,44.605,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",5,150.0,0.7822511981589693,0.625801,0.7822512,0.3129005
Madagascar,6.892,10103,2005-05-25,542063846,86,75000000,54.83,"['Family', 'Animation', 'Adventure', 'Comedy']",3,90.0,0.8470765384732973,0.8470765,0.5082459,0.5082459
The Theory of Everything,7.86,10069,2014-11-26,123726688,123,15000000,20.867,"['Drama', 'Romance']",5,150.0,0.51469914658619,0.2058797,0.5146991,0.5146991
Nightcrawler,7.703,10032,2014-10-23,50300000,118,8500000,44.274,"['Crime', 'Drama', 'Thriller']",4,150.0,0.7798549942652027,0.311942,0.779855,0.623884
Fast & Furious 6,6.817,10021,2013-05-21,788680968,131,160000000,6.263,"['Action', 'Thriller', 'Crime']",5,150.0,1e-06,6e-07,1e-06,6e-07
Oblivion,6.618,10015,2013-04-10,286168572,124,120000000,30.901,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",5,150.0,0.6590956135695731,0.5272765,0.6590956,0.3954574
Bruce Almighty,6.706,10010,2003-05-23,484592874,101,80000000,33.909,"['Fantasy', 'Comedy']",4,120.0,0.6912757262887993,0.6912757,0.6912757,0.5530206
Gran Torino,7.994,10003,2008-12-12,269958228,116,33000000,35.849,['Drama'],4,150.0,0.7102110907244531,0.2840844,0.7102111,0.7102111
Furious 7,7.238,9988,2015-04-01,1515341399,137,190000000,62.276,"['Action', 'Thriller', 'Crime']",5,150.0,0.885622835591261,0.5313737,0.8856228,0.5313737
Minions,6.395,9969,2015-06-17,1156730962,91,74000000,26.414,"['Family', 'Animation', 'Adventure', 'Comedy']",4,120.0,0.6030739156633206,0.6030739,0.3618443,0.3618443
Casino Royale,7.543,9959,2006-11-14,599045960,144,150000000,43.407,"['Adventure', 'Action', 'Thriller']",5,180.0,0.7734728266261632,0.6187783,0.7734728,0.3093891
The Fifth Element,7.53,9947,1997-05-02,263920180,126,90000000,49.67,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",5,150.0,0.8164062845756747,0.653125,0.8164063,0.3265625
Slumdog Millionaire,7.734,9916,2008-11-12,378410542,120,15000000,22.969,"['Drama', 'Romance']",5,150.0,0.5513149081015536,0.220526,0.5513149,0.5513149
Monsters University,7.0,9903,2013-06-19,743559607,104,200000000,44.116,"['Animation', 'Family']",4,120.0,0.7787034190599598,0.7787034,0.3114814,0.3114814
Limitless,7.186,9900,2011-03-08,161849455,105,27000000,33.384,"['Thriller', 'Mystery', 'Science Fiction']",4,120.0,0.6859200053581791,0.274368,0.68592,0.411552
Spectre,6.533,9893,2015-10-26,880674609,148,245000000,33.598,"['Action', 'Adventure', 'Thriller']",5,180.0,0.6881156030151729,0.5504925,0.6881156,0.2752462
The Perks of Being a Wallflower,7.8,9844,2012-09-20,33400000,103,13000000,40.616,['Drama'],4,120.0,0.7518130159061114,0.3007252,0.751813,0.751813
Jumanji,7.239,9833,1995-12-15,262821940,104,65000000,13.444,"['Adventure', 'Fantasy', 'Family']",4,120.0,0.3348066863182291,0.3348067,0.2678453,0.1339227
Avatar: The Way of Water,7.654,9830,2022-12-14,2320250281,192,460000000,241.285,"['Science Fiction', 'Adventure', 'Action']",7,240.0,1.0,0.8,1.0,0.4
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.126,9808,2005-12-07,745013115,143,180000000,123.542,"['Adventure', 'Family', 'Fantasy']",5,180.0,1.0,1.0,0.8,0.4
